17	Corellistraat
17	Mesdaglaan
17	Montgomerystraat
17	Franklinstraat
17	Hannie Schaftstraat
17	Eksterlaan
16	Eekhoornstraat
16	Nieuwe Dijk
16	Koningsspil
16	Smaragd
16	De Hoef
16	Buitendijk
16	Lepelstraat
16	Lijnbaanstraat
16	Noordwal
16	Madelief
16	Nieuwlandseweg
16	Helmkruid
16	Dalkruid
16	Singelweg
16	Hazenpad
16	Hulststraat
16	Tramweg
16	Saffier
16	Ernst Casimirstraat
16	Anne Frankstraat
16	Moerbeistraat
16	Daltonstraat
16	Laarstraat
16	Dotterbloemstraat
16	Stationstraat
16	Steegstraat
16	Singelstraat
16	Kleiweg
16	Jonkerstraat
16	Heikant
16	Energiestraat
16	Marisstraat
16	Geerstraat
16	Obrechtstraat
16	Magnolia
16	Nicolaas Beetslaan
16	Platteweg
16	Schutsboom
16	Lytse Buorren
16	Hazepad
16	Schoolplein
16	Botterstraat
16	Bedrijvenweg
16	Struikheide
16	Biezenstraat
16	Graaf Adolfstraat
16	Distelvlinder
16	Steeg
16	Zwaluwlaan
16	Landbouwstraat
16	Palmstraat
16	Johan de Wittlaan
16	Boogschutter
16	Sibeliusstraat
16	Bartokstraat
16	Turfweg
16	Schumannstraat
16	Koperslager
16	Weegbreestraat
16	Hoogeweg
16	Tsjerkebuorren
16	IJsvogelstraat
16	van Limburg Stirumstraat
16	Ceresstraat
16	Frederikstraat
16	Tooropstraat
16	Tormentil
16	Speenkruidstraat
16	Tuinfluiter
16	Koningsplein
16	Deventerweg
16	Schuttersweg
16	Copernicusstraat
16	Kerkhofweg
16	Rondeel
16	Helling
16	Van 't Hoffstraat
16	Madoerastraat
16	Korhoenstraat
15	Rietstraat
15	De Bleek
15	Patrijzenlaan
15	Amalia van Solmslaan
15	Bosscheweg
15	Buizerdlaan
15	Appelstraat
15	Kraaiheide
15	Leidijk
15	Jan van Scorelstraat
15	Wildbaan
15	Nolensstraat
15	Da Costalaan
15	Dijk
15	Dr. Ariënsstraat
15	Reviusstraat
15	Ruysdaellaan
15	Egelantierstraat
15	Olmenstraat
15	Bellstraat
15	Smidsweg
15	Schapendijk
15	Brederode
15	Van Lennepstraat
15	Ranonkel
15	Prinsenweg
15	Concordiastraat
15	Raaigras
15	Palestrinastraat
15	Schouwstraat
15	Koeweg
15	Hermelijnstraat
15	Swammerdamstraat
15	Oudestraat
15	Christinalaan
15	Lambertusstraat
15	Schutterstraat
15	Albert Verweystraat
15	Charlotte de Bourbonstraat
15	Zandpad
15	De Akkers
15	Cornelis Houtmanstraat
15	Poolsterstraat
15	Wijngaardstraat
15	Verzetslaan
15	Bergmolen
15	Lobeliastraat
15	Saffierstraat
15	Borgweg
15	Koolwitje
15	Wulp
15	Hunze
15	Oude Postweg
15	Johannes Poststraat
15	Sportparklaan
15	Van Hallstraat
15	Utrechtseweg
15	Waterkers
15	De Meent
15	Gerbrandystraat
15	Pelmolen
15	Paltrokmolen
15	Hoogveld
15	Waldeck Pyrmontlaan
15	Boomgaardstraat
15	Duindoornstraat
15	Lorentzlaan
15	Zilvermeeuw
15	Beatrixplein
15	Dunantstraat
15	Henriëtte Roland Holststraat
15	Kervel
15	Talingstraat
15	Veenmos
15	Rooseveltlaan
15	Suze Groenewegstraat
15	De Marke
15	Dovenetel
15	Roerdomplaan
15	Arendstraat
15	Gangboord
15	Marshallstraat
15	Amalia van Solmsstraat
15	Overtoom
15	Spui
15	Sluis
15	Oudelandsedijk
15	Merelhof
15	Florastraat
15	Schimmelpennincklaan
15	Marga Klompélaan
14	Kamperfoelielaan
14	Papiermolen
14	Staalstraat
14	Fuutlaan
14	Oostersingel
14	Jol
14	Kamerlingh Onneslaan
14	Aalscholverstraat
14	Karper
14	Hoefsmid
14	Schipbeekstraat
14	Albardastraat
14	Vogelkersstraat
14	Zadelmaker
14	Alberdingk Thijmstraat
14	Lange Dreef
14	Elzenweg
14	Rietweg
14	Nieuwe Kerkstraat
14	Zwenkgras
14	Eikenweg
14	Zaagmolen
14	Meerkoetlaan
14	Horstweg
14	Putter
14	Banckertstraat
14	Steenakker
14	Westerlaan
14	Dillenburglaan
14	Bleekstraat
14	Sleutelbloemstraat
14	Offenbachstraat
14	Koekoeklaan
14	Columbusstraat
14	Louis Couperusstraat
14	Anna van Saksenstraat
14	Smaragdstraat
14	Smidsstraat
14	Godfried Bomansstraat
14	Buitensingel
14	Traverse
14	Kostverloren
14	Adelaarstraat
14	Herengracht
14	Venus
14	Fregat
14	Zwolseweg
14	Patrimoniumstraat
14	Curiestraat
14	Jacob van Lennepstraat
14	Sint Maartenstraat
14	Sint Annastraat
14	Anemoon
14	Van Kinsbergenstraat
14	Maanstraat
14	Lekdijk
14	Robijn
14	Jasmijn
14	Houtmanstraat
14	Torenmolen
14	Hoefweg
14	Conradstraat
14	Jan van Arkelstraat
14	Bovenkruier
14	Mulderstraat
14	Rijnlaan
14	Wibautstraat
14	Nieuwe Steeg
14	Mina Krusemanstraat
14	Korhoenlaan
14	Mandenmakerstraat
14	Brucknerstraat
14	Tuindersweg
14	Boskamp
14	Zomerweg
14	Jagerspad
14	Oude Haven
14	Salviastraat
14	Richard Holstraat
14	Cort van der Lindenlaan
14	Tsjerkestrjitte
14	Wilgenpad
14	Kolk
14	Zicht
14	Varenstraat
14	Schiestraat
14	Breitnerlaan
14	Koperslagerstraat
14	Wilhelminasingel
14	Baanstraat
14	Haringvliet
14	Prins Hendrikweg
14	't Veld
14	Henry Dunantstraat
14	Waterviolier
14	Van Ostadestraat
14	Pompstraat
14	Dillenburg
14	Piet Heinlaan
14	Beatrixweg
14	De Ruijterstraat
14	Poelweg
14	Geleenstraat
14	Lorentzweg
14	De Smidse
14	Badhuisweg
14	Volkerakstraat
14	Warmoesstraat
14	Tesselschadelaan
14	Plataan
14	Handelsstraat
14	Romeinenstraat
